Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Cart_Abandonment_Rate,Wishlist_Items,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Discount_Usage_Rate,Returns_Rate,Email_Open_Rate,Customer_Service_Calls,Product_Reviews_Written,Social_Media_Engagement_Score,Mobile_App_Usage,Payment_Method_Diversity,Lifetime_Value,Credit_Balance,Churned,Cart_Abandonment_Rate_log,Discount_Usage_Rate_log,Recency,Frequency,Monetary,Engagement_Index,Support_Intensity,Purchase_to_Login_Ratio,Discount_to_Order_Value,Return_to_Purchase_Ratio,Signup_Quarter_Num,Lifetime_Value_Squared,High_Returns_Flag,Cross_Channel_Engagement,Gender_Male,Gender_Other,Country_Canada,Country_France,Country_Germany,Country_India,Country_Japan,Country_UK,Country_USA,City_Bangalore,City_Berlin,City_Birmingham,City_Brisbane,City_Calgary,City_Chennai,City_Chicago,City_Cologne,City_Delhi,City_Frankfurt,City_Glasgow,City_Hamburg,City_Houston,City_Hyderabad,City_Kyoto,City_Leeds,City_London,City_Los Angeles,City_Lyon,City_Manchester,City_Marseille,City_Melbourne,City_Montreal,City_Mumbai,City_Munich,City_Nagoya,City_New York,City_Nice,City_Osaka,City_Ottawa,City_Paris,City_Perth,City_Phoenix,City_Sydney,City_Tokyo,City_Toronto,City_Toulouse,City_Vancouver,City_Yokohama,Signup_Quarter_Q2,Signup_Quarter_Q3,Signup_Quarter_Q4,Membership_Stage_Growing,Membership_Stage_Newbie,Seasonal_Activity_Low,Seasonal_Activity_Moderate,Seasonal_Activity_Peak,Cluster,Segment_Name,Anomaly_Flag
33.0,8.4,4.0,15.3,6.3,86.7,1.0,7.0,102.98,47.0,42.2,4.3,4.5,6.0,1.0,0.0,4.3,4.0,852.99,839.0,1,4.473921899378137,3.765840495250065,318.0,0.8332341387930009,720.86,7.278311809168246,0.75,1.4,0.4058472783227544,0.5375,3,727591.9401,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
41.0,10.0,6.0,21.0,5.5,64.9,3.0,8.0,84.07,22.0,22.1,10.0,20.5,9.0,2.0,0.0,15.7,1.0,775.06,568.0,1,4.188138441508461,3.139832617527748,343.0,0.7999200079992002,672.56,8.849344009597905,1.0,1.1428571428571428,0.2597860585400259,1.1111111111111112,3,600718.0035999999,1,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
40.0,1.4,16.0,41.8,14.5,39.7,9.0,17.0,80.16,47.0,61.0,5.4,40.9,3.0,4.0,18.4,29.2,4.0,1518.92,2238.6280738500227,1,3.7062280924485496,4.127134385045092,318.0,12.134189864382586,1362.72,21.324953305862905,0.16666666666666666,1.0,0.751601774273041,0.30000000000000004,3,2307117.9664000003,0,537.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
47.0,4.7,3.0,24.4,5.7,79.4,6.0,19.5,78.46,84.0,26.16,5.4,19.7,13.0,2.0,19.4,21.7,3.0,1145.97,785.0,1,4.387014176184921,3.3017453026904953,281.0,4.148053605615826,1529.9699999999998,7.472432125797116,0.6341463414634146,4.875,0.32922225018877427,0.2634146341463415,4,1313247.2409,0,420.97999999999996,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,0
32.0,2.6,11.0,36.4,8.3,61.2,6.0,16.900000000000002,114.81,57.0,50.76,13.2,18.9,2.0,3.0,34.4,18.6,4.0,1499.77,3699.0,0,4.130354999745133,3.946617650192645,308.0,6.497500961168782,1940.2890000000002,14.923042885757258,0.11173184357541899,1.4083333333333334,0.4383041188153009,0.7374301675977653,4,2249310.0529,1,639.84,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
18.0,1.2,9.0,20.3,3.4,64.5,4.0,9.0,43.9,9.0,17.7,9.9,19.3,11.0,2.0,0.0,12.6,3.0,436.84,2211.0,1,4.182050142641207,2.928523523860541,356.0,7.49375520399667,395.09999999999997,8.532425169193633,1.1,0.9,0.39420935412026725,0.99,2,190829.18559999997,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
49.0,2.8,1.0,22.6,3.7,58.6,3.0,5.2,120.22,9.0,4.56,5.4,0.0,9.0,3.0,9.2,5.5,4.0,570.65,545.0,0,4.087655574071304,1.715598108262491,356.0,1.8564798286326314,625.144,4.372905119517829,1.4516129032258065,2.6,0.037617554858934164,0.8709677419354839,4,325641.4225,0,50.599999999999994,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,0
26.0,2.2,5.0,10.8,2.6,75.2,4.0,3.0,74.29,59.0,29.1,5.7,10.9,12.0,1.0,0.0,7.7,3.0,182.1,372.0,1,4.333361462692601,3.40452517175483,306.0,1.3630168105406633,222.87,5.197434632045416,3.0,0.5,0.38650551202018857,1.425,1,33160.409999999996,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,Cost-Sensitive,0
24.0,6.5,14.0,30.28,10.3,60.6,4.0,13.0,101.78,48.0,44.5,3.9,19.9,11.0,4.0,21.8,21.7,4.0,1471.77,0.0,0,4.120661870539474,3.817712325956905,317.0,1.9996923550223042,1323.14,16.34457793882026,0.7857142857142857,0.8666666666666667,0.43296361159758706,0.2785714285714286,3,2166106.9329,0,473.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Cost-Sensitive,0
37.0,5.7,2.0,21.98,5.0,80.0,4.0,5.0,122.33,13.0,55.3,9.0,1.4,9.0,0.0,20.0,11.819999999999999,2.0,649.44,371.0,1,4.394449154672439,4.030694535145645,352.0,0.8770391159445711,611.65,6.034980845586215,1.5,1.6666666666666667,0.4483904970404605,1.5,1,421772.31360000005,1,236.39999999999998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cost-Sensitive,0
41.0,2.8,17.0,31.0,10.1,25.0,8.0,17.0,133.29,23.0,31.5,6.8,30.5,3.0,2.0,33.3,21.02,1.0,2230.28,3174.0,0,3.258096538021482,3.481240089335692,342.0,6.069260978222064,2265.93,17.45999022912022,0.16666666666666666,0.9444444444444444,0.23456698190483283,0.37777777777777777,3,4974148.878400001,0,699.9659999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
31.0,0.7,1.0,34.1,9.2,46.5,4.0,14.0,105.97,15.0,78.0,5.4,14.1,5.0,1.0,29.9,8.8,3.0,1729.57,808.0,0,3.8607297110405954,4.3694478524670215,350.0,19.971469329529246,1483.58,6.794863479708554,0.3333333333333333,7.0,0.7291764045994205,0.36000000000000004,3,2991412.3849,0,263.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1,Cost-Sensitive,0
31.0,4.2,10.0,29.3,10.6,61.8,4.0,13.0,88.75,10.0,10.8,12.2,11.9,6.0,2.0,49.7,21.9,1.0,1122.33,4078.0,0,4.139955073474153,2.468099531471619,355.0,3.094501309212092,1153.75,14.590085218157995,0.42857142857142855,1.1818181818181819,0.12033426183844012,0.8714285714285713,2,1259624.6289,1,1088.43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
33.0,5.0,11.0,25.7,7.8,61.9,4.0,9.0,100.47,0.0,51.1,5.4,28.3,9.0,0.0,18.1,17.080000000000002,3.0,795.25,987.0,0,4.141546163706395,3.9531649487593215,365.0,1.7996400719856027,904.23,13.015878034772022,0.9,0.75,0.5035971223021583,0.54,1,632422.5625,0,309.1480000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
54.0,3.1,9.0,31.6,10.7,74.9,7.0,31.200000000000003,87.49,11.0,54.6,16.85,18.9,7.0,4.0,32.0,21.6,2.0,1813.74,3443.0,0,4.3294166844015844,4.018183201256536,354.0,10.061270557884555,2729.688,14.49120354300853,0.21739130434782608,3.12,0.6170188721889479,0.5232919254658385,4,3289652.7876,1,691.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,0
37.0,5.6,15.0,31.0,7.9,68.3,4.0,13.0,118.52,43.0,76.7,1.4,23.6,4.0,8.0,30.1,22.4,1.0,1469.67,2452.0,0,4.238444906195857,4.3528552573736015,322.0,2.321014104624174,1540.76,15.429789978222328,0.2857142857142857,0.8125,0.6417336010709506,0.09999999999999999,1,2159929.9089,0,674.24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cost-Sensitive,0
26.0,8.5,15.0,33.6,12.0,40.1,6.0,16.0,105.05,1.0,4.7,3.5,28.4,1.0,6.0,52.3,33.5,2.0,1688.45,2745.0,0,3.716008121502189,1.7404661748405046,364.0,1.8821315139395367,1680.8,18.219533831253973,0.058823529411764705,1.0,0.044318717586044325,0.20588235294117646,2,2850863.4025000003,0,1752.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Cost-Sensitive,0
26.0,2.0,11.0,40.4,12.2,50.3,4.0,12.0,114.55,15.0,7.1,6.8,30.2,9.0,2.0,51.7,27.939999999999998,2.0,1237.22,1460.0,0,3.937690752176724,2.0918640616783932,350.0,5.997001499250375,1374.6,17.567553857657618,0.6923076923076923,1.0,0.06144526179143228,0.5230769230769231,3,1530713.3284,0,1444.498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
34.0,5.0,0.0,27.2,8.6,73.7,3.0,6.5,175.0,10.0,37.68,3.6,17.7,10.0,1.0,50.9,14.179999999999998,3.0,948.46,2679.0,0,4.3134800921387715,3.6553226705850936,355.0,1.299740051989602,1137.5,0.0,1.3333333333333333,6.5,0.21409090909090908,0.48000000000000004,4,899576.3716000001,0,721.7619999999998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,0
40.0,1.7,12.0,5.6,1.5,72.6,4.0,11.7,40.77,25.0,43.8,2.5,1.2,7.0,2.0,27.8,7.3,2.0,418.79,1364.0,1,4.298645025734831,3.8022081394209395,340.0,6.878306878306878,477.009,4.6539335429011235,0.5511811023622047,0.8999999999999999,1.0485994733062005,0.1968503937007874,4,175385.06410000002,0,202.94,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Cost-Sensitive,0
43.0,1.8,11.0,24.7,8.1,60.0,3.0,9.0,56.8,84.0,49.0,7.2,37.2,5.0,1.0,25.7,18.3,1.0,538.19,1622.0,1,4.110873864173311,3.912023005428146,281.0,4.997223764575236,511.2,13.007431648211329,0.5,0.75,0.8477508650519031,0.72,3,289648.4761000001,0,470.31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
39.0,1.7,25.0,31.5,9.4,56.3,6.0,16.0,76.39,84.0,57.2,8.6,23.5,7.0,5.0,51.3,28.6,2.0,1103.82,1431.0,0,4.048300623720694,4.063885354737392,281.0,9.40623162845385,1222.24,19.489145833199164,0.4117647058823529,0.6153846153846154,0.7391135805659647,0.5058823529411764,3,1218418.5924,1,1467.18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
27.0,5.0,9.0,39.1,12.5,49.5,4.0,14.0,230.525,28.0,15.6,11.3,23.8,5.0,3.0,33.0,22.5,2.0,3444.21,982.0,0,3.9219733362813143,2.8094026953624978,337.0,2.7994401119776042,3227.35,16.3848735202135,0.3333333333333333,1.4,0.06737933268545514,0.7533333333333334,1,11862582.5241,1,742.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,Cost-Sensitive,0
32.0,1.5,20.0,45.5,14.14,32.6,9.0,26.0,194.97,21.0,64.5,15.5,35.4,1.0,4.0,66.9,32.3,2.0,3500.27375,5089.5,0,3.5145260669691587,4.182050142641207,344.0,17.321785476349103,5069.22,23.433128132701306,0.037037037037037035,1.2380952380952381,0.32913201000153086,0.5740740740740741,1,12251916.324939061,1,2160.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,Cost-Sensitive,1
46.0,3.9,0.0,10.6,4.9,59.0,1.0,3.0,77.51,5.0,43.2,16.85,1.9,12.0,0.0,0.0,3.2,4.0,258.66,24.0,1,4.0943445622221,3.7887247890836524,360.0,0.7690335811330429,232.53000000000003,0.0,3.0,3.0,0.550248376003057,4.2125,2,66904.99560000001,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,Cost-Sensitive,0
24.0,2.6,19.0,36.2,13.8,26.9,3.0,17.0,176.7,52.0,18.0,0.6,20.8,6.0,11.0,58.0,25.8,2.0,2650.51,2967.0,1,3.32862668882732,2.9444389791664403,313.0,6.5359477124183005,3003.8999999999996,21.172903556780675,0.3333333333333333,0.85,0.10129431626336523,0.03333333333333333,1,7025203.2601000015,0,1496.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
32.0,2.8,13.0,23.8,7.1,50.4,2.0,13.0,117.53,84.0,36.36,0.9,44.9,3.0,7.0,54.0,24.4,3.0,1060.89,1574.0,0,3.9396381724611196,3.620600613360642,281.0,4.641199571581579,1527.89,12.999487159256242,0.21428571428571427,0.9285714285714286,0.3067577828397874,0.0642857142857143,4,1125487.5921000002,0,1317.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
45.0,2.4,29.0,52.7,14.5,11.4,14.0,26.0,132.5,62.0,50.2,5.4,22.2,5.0,6.0,62.7,34.0,2.0,3219.55,2306.0,0,2.517696472610991,3.9357395320454622,303.0,10.828821324448148,3445.0,28.088305396510176,0.18518518518518517,0.8666666666666667,0.3760299625468165,0.2,2,10365502.2025,0,2131.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,-1,Cost-Sensitive,0
48.0,1.1,25.0,41.4,11.9,30.8,6.0,18.0,148.17,11.0,76.4,4.9,27.4,1.0,5.0,68.2,25.1,2.0,2589.66,2538.0,0,3.459466289786131,4.3489867805956814,354.0,16.348773841961854,2667.06,23.093819676808845,0.05263157894736842,0.6923076923076923,0.5121673258698131,0.2578947368421053,3,6706338.915599999,0,1711.8200000000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,Cost-Sensitive,0
35.0,3.3,0.0,16.4,1.0,68.3,2.0,9.1,217.92,18.0,64.92,5.4,10.8,10.0,1.0,11.5,10.0,3.0,1270.84,1847.0,0,4.238444906195857,4.188441885601216,347.0,2.7567403817025147,1983.072,0.0,0.9900990099009901,9.1,0.2965466837200804,0.5346534653465347,4,1615034.3055999998,0,115.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,At-Risk Bargain Hunters,0
38.0,4.7,8.0,17.9,7.6,75.0,2.0,6.0,94.84,13.0,89.5,13.1,22.5,11.0,2.0,0.0,9.1,1.0,607.34,1367.0,0,4.330733340286331,4.505349850705881,352.0,1.276324186343331,569.04,10.286134609513493,1.5714285714285714,0.6666666666666666,0.9338480801335559,1.8714285714285714,3,368861.8756,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-1,Cost-Sensitive,0
22.0,3.5,14.0,39.5,13.6,36.2,9.0,22.1,187.27,45.0,26.04,5.4,33.2,1.0,7.0,59.0,33.7,1.0,2561.31,3219.0,1,3.616308761279101,3.2973172511747633,320.0,6.312482147957727,4138.667,19.59241689159752,0.04329004329004329,1.4733333333333334,0.13831199872523503,0.23376623376623376,4,6560308.9161,0,1988.3000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
44.0,0.5,13.0,28.7,6.5,54.7,3.0,14.3,134.81,10.0,13.68,4.9,33.8,9.0,1.0,39.7,13.1,3.0,1471.34,1723.0,0,4.019980146933238,2.6864860231863696,355.0,28.542914171656687,1927.7830000000001,13.435263914923906,0.5882352941176471,1.0214285714285716,0.10072895957587806,0.32026143790849676,4,2164841.3956,0,520.07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,-1,Cost-Sensitive,0
53.0,0.5,17.0,32.9,9.1,62.5,2.0,11.0,85.73,30.0,42.1,9.4,18.3,5.0,2.0,26.1,15.9,1.0,918.27,3009.0,0,4.151039905898646,3.763522997109702,335.0,21.956087824351297,943.0300000000001,17.20133169786507,0.4166666666666667,0.6111111111111112,0.48541450478496484,0.7833333333333333,1,843219.7929,1,414.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cost-Sensitive,0
68.0,0.4,20.0,35.8,11.5,61.1,7.0,14.0,83.7,17.0,80.9,3.2,22.8,4.0,3.0,60.9,26.7,2.0,1132.74,3812.0,0,4.128745988939433,4.405498990859024,348.0,34.912718204488776,1171.8,20.193129055489443,0.26666666666666666,0.6666666666666666,0.9551357733175916,0.21333333333333335,2,1283099.9076,0,1626.03,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,-1,Cost-Sensitive,0
42.0,2.6,9.0,41.0,10.5,65.7,7.0,12.0,80.99,25.0,19.7,5.4,19.7,5.0,1.0,32.0,22.2,2.0,836.23,2609.0,0,4.200204952921578,3.0301337002713233,340.0,4.61361014994233,971.8799999999999,15.706227667166592,0.38461538461538464,1.2,0.2402732040492743,0.4153846153846154,2,699280.6129000001,0,710.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Cost-Sensitive,0
37.0,1.7,12.0,18.9,5.5,64.3,4.0,9.0,91.27,21.0,11.3,5.4,8.2,8.0,1.0,13.1,9.9,2.0,841.19,810.0,0,4.178992036282385,2.509599262378372,344.0,5.291005291005291,821.43,10.764699558938377,0.8,0.6923076923076923,0.12246667389183918,0.54,2,707600.6161000001,0,129.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
26.0,5.0,15.0,33.6,13.9,41.7,8.0,15.6,114.49,18.0,65.16,11.5,22.5,5.0,5.0,7.9,25.1,2.0,1363.19,3691.0,0,3.754198920234579,4.1920760507154355,347.0,3.119376124775045,1786.0439999999999,19.134411617842254,0.3012048192771084,0.975,0.564204693047017,0.6927710843373494,4,1858286.9761,1,198.29000000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,Cost-Sensitive,0
18.0,2.6,24.0,40.0,14.9,44.5,6.0,21.0,127.59,4.0,53.5,13.5,42.2,3.0,8.0,35.0,37.7,2.0,2178.19,2643.413001615336,0,3.817712325956905,3.9982007016691985,361.0,8.073817762399077,2679.39,24.274623375334816,0.13636363636363635,0.84,0.41605101485341006,0.6136363636363636,3,4744511.6761,1,1319.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Cost-Sensitive,0
40.0,3.7,0.0,8.0,1.0,63.7,0.0,3.9,115.42,48.0,67.44,11.5,19.7,5.0,1.0,0.8,11.9,3.0,319.95,1662.0,1,4.169761201506855,4.225957449023992,317.0,1.053769251553634,450.138,0.0,1.0204081632653061,3.9,0.5792819103246865,2.346938775510204,4,102368.00249999999,1,9.520000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1,Cost-Sensitive,0
66.0,0.4,12.0,27.3,8.7,56.4,2.0,10.0,128.6,38.0,28.0,5.4,29.9,4.0,4.0,17.5,14.1,2.0,1067.09,1014.0,0,4.050044303325521,3.367295829986474,327.0,24.937655860349125,1286.0,14.178198376849265,0.36363636363636365,0.7692307692307693,0.2160493827160494,0.49090909090909096,1,1138681.0680999998,0,246.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,Cost-Sensitive,0
53.0,1.9,8.0,28.8,8.9,64.9,4.0,7.0,165.62,82.0,3.8,3.4,17.1,4.0,2.0,9.459999999999999,24.9,3.0,1208.38,236.0,0,4.188138441508461,1.5686159179138452,283.0,3.6822724881641244,1159.3400000000001,12.704497549391588,0.5,0.7777777777777778,0.022806385788020644,0.425,2,1460182.2244000002,0,235.55399999999997,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Cost-Sensitive,0
51.0,2.3,20.0,30.4,10.6,40.1,9.0,15.0,112.42,21.0,49.5,3.0,33.5,5.0,7.0,66.6,25.6,3.0,1681.6,2995.0,0,3.716008121502189,3.9219733362813143,344.0,6.518904823989571,1686.3,18.609576138018696,0.3125,0.7142857142857143,0.4364309645565156,0.1875,1,2827778.5599999996,0,1704.96,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Cost-Sensitive,0
